File,Line,Index,Context
Athletics_at_the_1994_Commonwealth_Games_E28093_Men27s_pole_vault.html,449,474,"data-file-height=""600"" />&#160;</span><a"
Athletics_at_the_1994_Commonwealth_Games_E28093_Men27s_pole_vault.html,464,452,"data-file-width=""900"" data-file-height="""
Athletics_at_the_1994_Commonwealth_Games_E28093_Men27s_pole_vault.html,464,474,"data-file-height=""600"" />&#160;</span><a"
Athletics_at_the_1994_Commonwealth_Games_E28093_Men27s_pole_vault.html,479,419,"data-file-width=""1280"" data-file-height="
Athletics_at_the_1994_Commonwealth_Games_E28093_Men27s_pole_vault.html,479,442,"data-file-height=""640"" />&#160;</span><a"
Athletics_at_the_1994_Commonwealth_Games_E28093_Men27s_pole_vault.html,616,40,"data-mw=""interface""><div id=""mw-normal-c"
Athletics_at_the_1994_Commonwealth_Games_E28093_Men27s_pole_vault.html,699,1227,"data.org/wiki/q24944883"" title=""link to "
Athletics_at_the_1994_Commonwealth_Games_E28093_Men27s_pole_vault.html,699,1277,"data repository item [g]"" accesskey=""g"">"
Athletics_at_the_1994_Commonwealth_Games_E28093_Men27s_pole_vault.html,699,1321,"data item</a></li><li id=""t-cite""><a hre"
Athletics_at_the_1994_Commonwealth_Games_E28093_Men27s_pole_vault.html,716,124,data.org/wiki/q24944883#sitelinks-wikipe
Palio_zosterae.html,153,40,"data-mw=""interface""><div id=""mw-normal-c"
Palio_zosterae.html,236,1007,"data.org/wiki/q3803867"" title=""link to c"
Palio_zosterae.html,236,1056,"data repository item [g]"" accesskey=""g"">"
Palio_zosterae.html,236,1100,"data item</a></li><li id=""t-cite""><a hre"
